mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CON	Mean_Treatment.Pb	Mean_Genotype.I	Mean_Genotype.X
260.169704	0.6285229708	0.5788397964	0	0.9479224591	0.721253261	0.9269746247	0.9997653318	no	14.4794029387097	14.5566156375	14.5522305903125	14.4567125348387	14.4756298238095	14.548221905873	14.2340879295238	14.7897638001587
260.1852589	0.3344697928	0.6577973922	0	0.9411774672	0.0021438067	0.7537966065	0.9997653318	no	16.4526417387097	16.3461489959375	16.1853682509375	16.3648362309677	16.2893358180952	16.3828922606349	16.8016039685714	15.8706241101587
260.1966866	0.4674984416	0.9604026458	0.004457548	0.9406230109	0.9149254413	0.980607434	0.9997653318	no	17.8050425770968	17.9003469684375	18.0210783375	17.7920906683871	17.8754671971429	17.8863858250794	17.7394042631746	18.0224487590476
260.1967331	0.394237019	0.7137235734	0.0004076806	0.9836611647	0.917420614	0.8034763343	0.9997653318	no	17.8594101719355	17.68036721125	17.8656513659375	17.7803563325806	17.830742597619	17.7614059120635	17.6617335839683	17.9304149257143
260.6215175	0.3398753249	0.9871777319	9.078e-07	0.9479224591	0.1926778995	0.8605347366	0.9997653318	no	14.640156373871	14.8292679171875	14.697573796875	14.6739129396774	14.7096884373016	14.7124557463492	14.8834560257143	14.5386881579365
260.6305615	0.228820508	0.5129195632	1.3609e-06	0.9889501917	0.060925245	0.9426094502	0.9997653318	no	14.3589569103226	14.4463921621875	14.503492730625	14.4048253045161	14.4637900588889	14.3945205003175	14.541116661746	14.3171938974603
260.6473551	0.0690816008	0.4008626198	0.0486381881	0.8695108614	0.8966548224	0.6755647555	0.9997653318	no	16.3714797867742	16.2876302465625	16.5784350796875	16.33263306	16.4713193104762	16.3150551131746	16.3206594893651	16.4657149342857
260.6599009	0.0080705334	0.323613144	0.0746963794	0.8128580436	0.871469112	0.9469912141	0.9997653318	no	15.710447546129	15.5014213553125	15.9306954440625	15.7684521206452	15.8222863673016	15.6328505731746	15.8009284615873	15.6542084788889
260.8978656	0.0032235397	0.6476116652	0.5002716067	0.9704970147	0.3438734655	0.3023251386	0.9997653318	no	13.9835425303226	13.8991282815625	14.0794022975	14.0109358654839	13.9761018744444	14.0102760430159	13.982259227619	14.0041186898413
261.0845949	0.0803669659	0.6577973922	0	0.9999197296	0.7213448039	0.9181369264	0.9997653318	no	13.8652178735484	13.895833875	13.824048125625	13.8462235364516	13.8485919274603	13.8671367666667	13.7552100746032	13.9605186195238
261.0901325	5.4135e-06	0.0493776233	0.4875181334	0.8625374954	0.9348409848	0.9618577957	0.9997653318	no	14.2277932903226	14.5282847953125	14.1664194353125	14.2778334912903	14.2200688157143	14.3815973050794	14.3164708650794	14.2851952557143
261.0904383	0.0193966404	0.7977888987	0.0290415386	0.917252826	0.7786306292	0.9756375719	0.9997653318	no	15.507599713871	15.6421564328125	15.307488289375	15.4407583590323	15.4950211112698	15.4539904977778	15.3993580926984	15.5496535163492
261.1125045	0.1053946491	0.6507678199	0	0.9406230109	0.0762683137	0.6336061238	0.9997653318	no	15.771785883871	16.0347961559375	15.82570979625	15.8898142774194	15.9182319268254	15.8443997473016	16.6383153553968	15.1243163187302
261.1147944	0.0932284687	0.5725301177	0	0.9388978747	9.73e-08	0.8034763343	0.9997653318	no	17.8531479987097	17.3009525434375	17.573528905	17.7648656235484	17.7167161919048	17.5236302944444	18.5253671439683	16.714979342381
261.1192808	0.0005382251	0.8145257654	0	0.8603016254	0.1187500498	0.8153199793	0.9997653318	no	15.9535324687097	16.1194551846875	15.7721658471875	15.9410134406452	15.932874911746	15.9601853455556	15.4124407455556	16.480619511746
261.1393374	0.4112244475	0.6507678199	0.0725824717	0.9836611647	0.8465241718	0.9303816732	0.9997653318	no	14.1202584990323	14.040414705625	14.170026910625	14.1840573448387	14.1588428030159	14.0977908934921	14.1811841128571	14.0754495836508
261.1443553	0.0691394853	0.4337013172	0.0006153589	0.7759358442	0.3462754587	0.8077784054	0.9997653318	no	17.4283197251613	17.5056382559375	17.2482605140625	17.5085399319355	17.3506442014286	17.4932829415873	17.299852421746	17.5440747212698
261.1444682	0.0004614524	0.9563842599	0.0068342947	0.9836611647	0.8493881165	0.8077784054	0.9997653318	no	18.5470933258065	18.6904131565625	18.3899945634375	18.411501346129	18.5145041515873	18.5059638146032	18.5773850269841	18.4430829392063
261.14458	0.2642104474	0.882437625	0.0187069201	0.9479224591	0.9417170512	0.8564139804	0.9997653318	no	17.1107493203226	17.23345088375	17.0360952790625	17.1496438751613	17.1215610563492	17.1434812653968	17.0590393442857	17.2060029774603
261.1446396	0.0678932166	0.4468466664	5.633e-07	0.500833548	0.2621225829	0.6184622382	0.9997653318	no	17.7317059577419	17.819459095	17.533661230625	17.7912356025806	17.646240735873	17.7904424195238	17.5257526539683	17.9109305014286
261.1556646	0.4952989617	0.8515267029	4.97e-08	0.9848622224	0.6076512697	0.7287630324	0.9997653318	no	16.4695136087097	16.4975589625	16.5777632534375	16.3792698725806	16.4994683563492	16.4643824187302	16.7052394388889	16.2586113361905
261.1593335	0.7850202303	0.9604026458	2.14e-08	0.9590157083	0.0391538706	0.9431946859	0.9997653318	no	14.1268647125806	14.1524167534375	14.10465842625	14.0977739280645	14.1227583649206	14.1183559780952	14.0171570795238	14.2239572634921
261.1999938	0.1708038779	0.5740807507	0.0005714481	0.9493171709	0.6802702765	0.8058849012	0.9997653318	no	15.7093334735484	15.507186236875	15.73766189875	15.6591138258065	15.6983425884127	15.6073241833333	15.5318675933333	15.7737991784127
261.2168296	0.7663125849	0.6740231651	0.8608278556	0.9037687801	0.6587337935	0.7389364818	0.9997653318	no	15.27046659	15.0886805140625	15.61530996375	15.207192946129	15.1387000261905	15.4539212580952	15.3230813763492	15.2695399079365
261.2530367	0.4414102352	0.8477102101	1.91e-08	0.9155839987	0.011670552	0.9705128081	0.9997653318	no	14.7222248980645	14.557993753125	14.8526361659375	14.635763503871	14.6674668985714	14.717260051746	14.350587541746	15.0341394085714
261.6149844	0.0042595284	0.6101613769	0.0051492627	0.9388978747	0.4327624401	0.9539651846	0.9997653318	no	15.2245555835484	15.436917519375	14.9470682859375	15.1844171496774	15.1473258779365	15.248955082381	15.3168399569841	15.0794410033333
261.6313885	0.0152395998	0.7275923664	0	0.9889501917	0.01500366	0.8901624192	0.9997653318	no	14.2261095845161	14.1559984771875	14.2543969046875	14.248948246129	14.2298508065079	14.2123626057143	14.3117197844444	14.1304936277778
261.6492958	0.3054144336	0.2577449672	0.0868527915	0.9155839987	0.2370002067	0.8966360911	0.9997653318	no	16.8291555029032	16.6665118090625	16.496397145	16.48705406	16.7935864422222	16.4447561447619	16.7292612434921	16.5090813434921
261.6494438	0.4943193159	0.4953356865	0.0205570978	0.9630275682	0.6136954506	0.9119226832	0.9997653318	no	15.893277856129	15.7049808415625	15.9223146090625	15.8192640477419	15.9124493722222	15.756792745873	15.7268121271429	15.9424299909524
261.808279	0.0010663174	0.716013883	0.0651058274	0.998206491	0.0045634639	0.8962913968	0.9997653318	no	14.051359263871	14.007874709375	14.1793905859375	14.0791338787097	14.0919529560317	14.0673768355556	14.0542635631746	14.1050662284127
261.9896342	0.0001698814	0.8084071062	0	0.9722171876	0.0974480939	0.8077784054	0.9997653318	no	14.3237751035484	14.579349123125	14.2951393846875	14.3987638158065	14.3872078965079	14.4125117661905	14.684895455873	14.1148242068254
262.06783	0.1089163322	0.9563842599	9.4e-09	0.9967981365	0.6486237384	0.5813128537	0.9997653318	no	14.1331769964516	13.95640223875	14.1510153025	14.1192580896774	14.0859840263492	14.0927913544444	14.2587234955556	13.9200518852381
262.074473	0.8114268895	0.6101613769	0	0.9479224591	0.0482893021	0.9590960826	0.9997653318	no	14.4383839590323	14.459911875625	14.5033374021875	14.4532202519355	14.438592857619	14.4894024984127	14.6868709911111	14.2411243649206
262.0939322	0.0010816681	0.979231627	0.1442687513	0.854230997	0.8555826864	0.9906370944	0.9997653318	no	13.8511470316129	13.92968586625	13.7885738984375	13.82810866	13.8490585312698	13.8500087530159	13.8324646487302	13.8666026355556
262.1032415	0.0117328999	0.4686598976	0.0001680052	0.8625124789	0.3084077359	0.9197670468	0.9997653318	no	16.9595033812903	17.08357271375	16.78260693875	17.0114964954839	16.9047327903175	17.0130250677778	16.8444779353968	17.0732799226984
262.1182076	0.1326434564	0.4201460044	0	0.9479224591	9.98459e-05	0.6973103159	0.9997653318	no	15.7857124583871	15.908546430625	15.5776609271875	15.7932581870968	15.8560813996825	15.6757713853968	16.3441208909524	15.187731894127
262.1183823	0.9338253607	0.5385123894	0.0162471746	0.9836611647	0.0857994042	0.8658641456	0.9997653318	no	15.7565996241935	15.7357891471875	15.755614521875	15.7796498909677	15.7263721833333	15.7870984893651	15.706724535873	15.8067461368254
262.1395098	0.7352700064	0.9600068346	0	0.8112264673	0.8116369312	0.9590960826	0.9997653318	no	16.7763161690323	16.7763832165625	16.6920319246875	16.7952003529032	16.7559902463492	16.7631573203175	16.522846315873	16.9963012507936
262.139758	0.0650717243	0.9868035892	0	0.9388978747	0.6768939994	0.8058849012	0.9997653318	no	17.1430064893548	17.3666897846875	17.152474416875	17.1573800074194	17.2068806246032	17.2046310555556	16.9665993911111	17.4449122890476
262.1476394	0.0001419874	0.9013604894	0.007551133	0.9836611647	0.8671709489	0.7476866369	0.9997653318	no	16.2971809296774	16.4605358775	16.1255493584375	16.1666173354839	16.2572844133333	16.2686278687302	16.3299960374603	16.1959162446032
262.1479	0.0430891901	0.4655087194	2.33573e-05	0.6120975535	0.0651278171	0.6946895812	0.9997653318	no	15.5237828764516	15.60060491875	15.2923484275	15.5221363025806	15.4166248695238	15.5515973785714	15.3277065653968	15.6405156826984
262.1509338	0.0196891819	0.9712434544	2.7083e-06	0.986512755	0.8328632022	0.7287630324	0.9997653318	no	16.9339343654839	16.7538775684375	17.0613464896875	16.8308251751613	16.8987480795238	16.8916442319048	16.7365634793651	17.0538288320635
262.1589755	0.6518708319	0.4953356865	0	0.9630275682	0.3288811526	0.9926897841	0.9997653318	no	14.2108980151613	14.2444225365625	14.2944880865625	14.2736244948387	14.2899515630159	14.2221966552381	14.4286955436508	14.0834526746032
262.6391763	0.0535121046	0.4008626198	8.1206e-06	0.9561866056	0.4661518118	0.8288403823	0.9997653318	no	16.2483494293548	15.89557194125	16.300913580625	16.2548566454839	16.283045398254	16.06436611	16.4135527988889	15.9338587093651
262.6446793	0.394512502	0.3707434567	0.197837937	0.9317190163	0.0256897169	0.9916239828	0.9997653318	no	15.6317344241935	15.728803775625	15.556217766875	15.6697364058065	15.5771894220635	15.7159262142857	15.6869749366667	15.6061406996825
262.7997102	0.0424581148	0.7845208865	0.2780527825	0.9479224591	0.0602627443	0.987972133	0.9997653318	no	14.8783588632258	14.88727117125	15.044510456875	14.9969160948387	14.964601347619	14.9393754111111	14.9775270306349	14.9264497280952
262.9159625	0.3815073559	0.8857639631	0.0001707347	0.9434540589	0.5981568456	0.9677010212	0.9997653318	no	14.3219128867742	14.1843639121875	14.228637449375	14.1962077583871	14.2246759647619	14.2400507585714	14.1306110842857	14.3341156390476
262.9562355	0.8471220323	0.5717533515	0	0.9406230109	0.3479905034	0.8233146864	0.9997653318	no	15.0583067848387	15.1708691059375	15.0124320059375	15.0342295564516	14.9929899507937	15.1456491311111	14.5353051855556	15.6033338963492
263.012119	0.0393741506	0.9712434544	0.0361032484	0.9201674916	0.0059550291	0.6184622382	0.9997653318	no	14.8831037364516	14.96602470875	14.817585999375	14.8134100945161	14.869360272381	14.8713932422222	14.8297668493651	14.9109866652381
263.0135709	0.7439821014	0.6514934867	2.11e-08	0.8743600452	0.3013583402	0.8401263143	0.9997653318	no	14.6742057709677	14.7254539403125	14.616053565	14.6762802625806	14.6410813195238	14.704844191746	14.8477095779365	14.4982159333333
263.0618745	0.4218158428	0.5051518513	0	0.9388978747	0.6873529413	0.8917693555	0.9997653318	no	15.9672294825806	16.115579018125	16.07646398125	15.9270267532258	15.9595816857143	16.0859313188889	15.6187974257143	16.4267155788889
263.0795981	0.3394999392	0.5740807507	0	0.9388978747	0.4769958673	0.8602787814	0.9997653318	no	14.7460968077419	14.7659095859375	14.9234386796875	14.7343445883871	14.7464715115873	14.8400813103175	14.4725941690476	15.1139586528571
263.087295	0.1339951818	0.8788775156	7.9586e-06	0.9567600721	0.1650736164	0.9759651691	0.9997653318	no	15.559413123871	15.876282739375	15.4920164471875	15.6993700819355	15.6364889044444	15.6779214661905	15.4068344869841	15.9075758836508
263.1066001	0.0103493874	0.4948643651	0.0248631562	0.9388978747	0.4637490618	0.8833855534	0.9997653318	no	14.5837929912903	14.7305697553125	14.4776729359375	14.7173077164516	14.5802382542857	14.6736964768254	14.5655300750794	14.6884046560317
263.141032	0.8769039462	0.4686598976	0.0137180211	0.9836611647	0.4330588859	0.9618577957	0.9997653318	no	15.0191014964516	14.9930172546875	15.0439657809375	15.0905303070968	15.102653094127	14.9700777479365	15.1305388177778	14.9421920242857
263.1420977	0.8863725908	0.8788775156	0	0.8413734561	0.7134832656	0.6336061238	0.9997653318	no	16.0949065132258	16.1622182521875	16.0590497878125	16.1639952519355	16.1024309092063	16.1373553130159	15.4492097538095	16.7905764684127
263.1963677	0.1655632788	0.9558382197	0	0.9399977414	0.638144205	0.9618577957	0.9997653318	no	18.7471643745161	18.7407755725	18.4226181065625	18.66704627	18.6373521244444	18.6494594265079	19.2380293671429	18.0487821838095
263.2324628	0.307334667	0.589575293	1e-10	0.8806816382	0.5200212491	0.5968362757	0.9997653318	no	14.8831590064516	15.1007782428125	15.304521879375	15.0198462667742	14.9905533860317	15.1675857787302	14.5865574731746	15.5715816915873
263.6289002	0.1840018548	0.627525545	2.7e-09	0.9406230109	0.0002242123	0.9726130497	0.9997653318	no	14.357137843871	14.3419906815625	14.4731412453125	14.41917479	14.421013544127	14.375016825873	14.5298318338095	14.2661985361905
263.640066	0.0163377465	0.8147666774	0.2362474772	0.9836611647	0.0034759987	0.7537966065	0.9997653318	no	14.8315627932258	15.1101275171875	14.8714863734375	14.7552956441935	14.913666782381	14.8737023614286	14.9377454792063	14.8496236646032
264.0499479	0.0041046882	0.8319073308	0	0.9804148203	0.8377203311	0.9461280572	0.9997653318	no	15.8008638858065	15.547402556875	15.80572777625	15.8172224822581	15.755108895873	15.7283966290476	16.1844746579365	15.2990308669841
264.0899278	0.8342127753	0.8908995492	3.5e-09	0.9981613845	0.2440437496	0.8144313739	0.9997653318	no	14.9980679483871	15.0286423096875	14.9577169171875	15.0676940348387	15.0009135947619	15.0245168296825	14.781858977619	15.2435714468254
264.0922459	0.6915908913	0.8354501111	8.59e-08	0.9836611647	0.2237630315	0.9933834442	0.9997653318	no	14.396314646129	14.3793355028125	14.3380172509375	14.4080109632258	14.3889749173016	14.3711740034921	14.4844986880952	14.2756502326984
264.1011724	0.3195631966	0.7708417059	0	0.9406230109	0.4118352645	0.8153199793	0.9997653318	no	15.5745903158065	15.7066031046875	15.498400006875	15.5468855606452	15.5584256290476	15.6054767795238	14.6842802806349	16.4796221279365
264.118935	0.5963867227	0.8627876024	3.296e-07	0.8877033634	0.5793616144	0.7770413475	0.9997653318	no	15.7349348429032	15.7902787853125	15.64161393375	15.7661836164516	15.7469638979365	15.7189922806349	15.5463362993651	15.9196198792063
264.1232922	0.6723444661	0.7672769268	6e-10	0.9630275682	0.0090455909	0.6969642926	0.9997653318	no	15.3885920648387	15.2628896290625	15.4073447809375	15.3185156567742	15.3718945707937	15.3164838496825	15.0822287742857	15.6061496461905
264.1628346	0.0107553878	0.9654509622	0.7851242155	0.8257840688	0.1354260839	0.8523671663	0.9997653318	no	15.4787338103226	15.635711135	15.2558812278125	15.39217245	15.4451873836508	15.4362261033333	15.450848774127	15.4305647128571
264.1706514	0.9140059737	0.323613144	0	0.986512755	0.950721313	0.8233146864	0.9997653318	no	14.6723250170968	14.654955878125	14.6796668725	14.7691550654839	14.5642940298413	14.8229093126984	15.3188920393651	14.0683113031746
264.1996891	0.1975762698	0.8450706245	0	0.9068476584	0.8804849261	0.9426094502	0.9997653318	no	16.5522979703226	16.5853925703125	16.2854638534375	16.4585654364516	16.4492442777778	16.4905044709524	17.0485627884127	15.8911859603175
264.5517737	0.0012951725	0.7545698272	0	0.9493171709	0.4987542401	0.8536711016	0.9997653318	no	14.3583671148387	14.1982701478125	14.3632571003125	14.3777184880645	14.335328422381	14.3120926193651	14.6209955965079	14.0264254452381
264.6424324	0.5332286011	0.5482400157	0	0.9854961409	0.0017996547	0.7963282667	0.9997653318	no	15.3186333035484	15.219607355	15.42181735625	15.41862933	15.2755779507937	15.4130051031746	15.7475176019048	14.9410654520635
264.6607064	0.0017896725	0.716013883	0.1808638448	0.9479224591	0.969752565	0.7521130839	0.9997653318	no	17.2215585054839	16.9269326728125	17.532252668125	17.116413943871	17.2454775260317	17.1540633761905	17.1312185792064	17.2683223230159
264.8448477	0.0004935689	0.9328534295	0.9147609418	0.9898202765	0.5455420863	0.5952739604	0.9997653318	no	14.7667231745161	14.549952785	15.0197257296875	14.8201169574194	14.7817561593651	14.7963669606349	14.7935019568254	14.7846211631746
264.9544431	0.4674984416	0.4984801734	0	0.9388978747	0.1481267214	0.7340019101	0.9997653318	no	15.6449295916129	15.9608148715625	15.6897920440625	15.6999479174194	15.6409458633333	15.8592227728571	15.0905573828571	16.4096112533333
265.0691305	0.4658294683	0.7896257355	2.48e-08	0.9540491953	0.43445599	0.9935220938	0.9997653318	no	14.1396810841935	14.1837671775	14.2833281553125	14.1657311306452	14.1758816319048	14.2116553412698	14.0224418461905	14.3650951269841
265.0697115	0.2903644167	0.9261748522	0.1838796661	0.9590157083	0.6288720507	0.3882060521	0.9997653318	no	15.4032109980645	15.392663674375	15.5155030234375	15.4473356193548	15.4440518987302	15.4357620611111	15.4697590471429	15.4100549126984
265.0794687	0.0004572734	0.9868035892	2.706e-07	0.8128580436	0.1551161412	0.8352240732	0.9997653318	no	15.8770185983871	16.2701526821875	15.5294202703125	15.9182112077419	15.8963099819048	15.9011258668254	16.1912974838095	15.6061383649206
265.0853975	0.8992127121	0.9186632199	0.9357992573	0.9889501917	0.8519055131	0.9578830085	0.9997653318	no	16.6380831496774	16.6144096209375	16.6082135640625	16.7237434148387	16.6565814542857	16.634538631746	16.6509210614286	16.6401990246032
265.1155693	0.0549319326	0.0253673575	0.0845763565	0.9155839987	0.2793915144	0.9313446231	0.9997653318	no	15.3515473774194	15.61000957125	15.315575373125	15.3939959841935	15.2792513152381	15.5577417392063	15.4805161255556	15.3564769288889
265.1398168	6.91072e-05	0.670171579	0.7367323076	0.8625374954	0.1876758662	0.8153199793	0.9997653318	no	16.3323599106452	16.145774090625	16.5556829728125	16.4045252506452	16.3869188688889	16.3319710680952	16.3704092777778	16.3484806592063
265.1624313	6.43446e-05	0.525934114	0.0133998563	0.6982260661	0.9136582615	0.4951185902	0.9997653318	no	15.7582603974194	15.4789502784375	16.0607984284375	15.7524154664516	15.8206696979365	15.7047733242857	15.6682278657143	15.8572151565079
265.5919802	0.134310082	0.8127618885	3.8e-09	0.9974652153	0.5290010793	0.8189033824	0.9997653318	no	13.9759044235484	14.0445598678125	13.93195602375	14.0103620116129	13.9819177828571	13.9993959952381	14.0879106806349	13.8934030974603
265.6415875	3.58587e-05	0.5879438003	0.2395715106	0.8152791111	0.059661804	0.840439711	0.9997653318	no	14.8108599629032	14.650347421875	15.044406973125	14.8598471087097	14.8730422277778	14.8098793573016	14.8729135169841	14.8100080680952
265.6805668	0.7030352175	0.7275923664	5.0804e-06	0.9585496189	0.0032745949	0.8453929059	0.9997653318	no	15.0790930693548	15.2801461515625	15.1552236546875	15.1355181948387	15.1192924477778	15.2074501393651	15.4084485668254	14.9182940203175
266.033359	0.8342127753	0.9930430191	1.081e-07	0.9876199105	0.0017996547	0.7619344757	0.9997653318	no	14.7960005883871	14.764465909375	14.7334297575	14.7912579225806	14.7713558019048	14.7705120580952	14.8975951736508	14.6442726863492
266.074576	0.2093897579	0.5965128331	1.003e-07	0.9155839987	0.4431630514	0.9955309735	0.9997653318	no	15.8707057493548	15.8748241465625	15.6700746484375	15.8067205716129	15.7636963869841	15.8464143652381	15.9927768679365	15.6173338842857
266.0827982	0.0025797319	0.8955855088	5.5855e-06	0.8128580436	0.3577252073	0.8679158278	0.9997653318	no	14.0842675567742	14.23346463	13.9227979534375	14.1125368016129	14.0953495746032	14.0808621361905	14.2099914730159	13.9662202377778
266.0884031	0.7500716968	0.5129195632	0	0.9561866056	0.7914026557	0.9426094502	0.9997653318	no	15.665262306129	15.8497412375	15.72742046	15.6629447477419	15.6352953252381	15.8193648809524	16.2956436344444	15.159016571746
266.0888671	0.859273088	0.9827925537	0.6186244851	0.9963010159	0.903760257	0.8843084902	0.9997653318	no	14.3734610329032	14.388719395625	14.38064149	14.4625405941935	14.4020177036508	14.4001346579365	14.3833880861905	14.4187642753968
266.1069935	0.6801947153	0.6700867451	0	0.9406230109	0.8738051477	0.9310611101	0.9997653318	no	14.728963646129	14.822125145	14.7944361215625	14.6861938777419	14.7214589557143	14.7959988819048	14.4034892296825	15.1139686079365
266.1516297	0.4906489139	0.4868166926	0	0.986512755	0.5661473672	0.8466121879	0.9997653318	no	15.6317122580645	15.904261548125	15.589200925625	15.6317830964516	15.5716493657143	15.8086546842857	15.0645163139683	16.3157877360317
266.5759192	0.035997282	0.3364473738	0	0.8112264673	0.0848844377	0.7945033492	0.9997653318	no	15.8145324625806	16.3259001675	16.046293058125	15.9891281887097	16.1760623590476	15.9163767426984	15.4765888488889	16.6158502528571
266.5761046	0.0002650567	0.1038547357	0	0.9226226547	0.0051965408	0.9841488022	0.9997653318	no	14.8722392480645	15.5212747946875	15.1247744015625	15.0307240996774	15.2911212336508	14.9892825450794	14.6884945106349	15.5919092680952
266.6398758	0.1321815203	0.7479336611	0.5260706759	0.536367801	0.4386378913	0.869873338	0.9997653318	no	14.0477292812903	14.100983701875	14.031974013125	14.0378534367742	14.0472464592063	14.0623997493651	14.0613633844444	14.048282824127
266.8423359	0.0011441993	0.972022794	0.6343626281	0.998206491	0.5793063591	0.4782400576	0.9997653318	no	14.2187385177419	14.1065966765625	14.41503398	14.2956645967742	14.260405428254	14.2576688187302	14.2470943015873	14.2709799453968
267.0585326	0.299366717	0.7883467886	8.372e-05	0.8877033634	0.1656176339	0.9766623893	0.9997653318	no	18.6463851706452	18.5489086803125	18.6818154971875	18.6534690303226	18.6184495349206	18.6462910033333	18.7235554042857	18.5411851339683
267.0771229	1.7512e-06	0.9563842599	0	0.9406230109	0.8376941446	0.6336061238	0.9997653318	no	14.2402769067742	14.0420572459375	14.35994835375	14.3111126590323	14.2395967912698	14.2359152044444	14.3778448109524	14.0976671847619
267.0776061	0.0004312428	0.3330005916	0	0.917252826	0.0221412152	0.9602054099	0.9997653318	no	14.4392607848387	14.9774352878125	14.65455857	14.5524823287097	14.7558205955556	14.5611292452381	14.1953259942857	15.1216238465079
